,nome,anno,subs,flag,legislatura
10,GRANZOTTO Giorgio,1979,0,1,1
11,GRASSI BERTAZZI Niccolo',1979,0,1,1
12,GRAZIANI Enrico Giuseppe,1979,0,1,1
13,GRAZIOLI Carlo,1979,0,1,2
14,GROSSI Vinci,1979,0,1,1
15,GUALTIERI Libero,1979,0,1,1
16,GUATELLI Arturo Maria,1979,1,1,1
17,GUERRINI Paolo,1979,0,1,1
18,GUSSO Giuliano,1979,0,1,2
19,GUTTUSO Renato,1979,0,1,2
0,IANNARONE Michele,1979,1,1,2
1,IANNELLI Francesco,1979,0,1,2
0,JERVOLINO RUSSO Rosa,1979,0,1,1
1,JOVANNITTI Bernardino Alvaro,1979,1,1,1
0,LAI Angelo,1979,1,1,1
1,LANDOLFI Antonio,1979,0,1,1
2,LAPENTA Nicola,1979,0,1,2
3,LA PORTA Epifanio,1979,0,1,1
4,LA RUSSA Antonino,1979,0,1,3
5,LA RUSSA Vincenzo,1979,1,1,1
6,LA VALLE Raniero,1979,0,1,2
7,LAVEZZARI Carlo,1979,0,1,1
8,LAZZARI Elia,1979,0,1,2
9,LEONE Giovanni,1979,0,1,4
10,LEPRE Bruno,1979,0,1,3
11,LIBERTINI Lucio,1979,0,1,1
12,LIGIOS Stefano Giosue',1979,1,1,3
13,LOCATELLI Giuseppe,1979,1,1,1
14,LOMBARDI Domenico Raffaello,1979,0,1,2
15,LONGO Giorgio,1979,0,1,2
16,LUCCHI Giovanna,1979,0,1,2
17,LUGNANO Francesco,1979,0,1,4
0,MACALUSO Emanuele,1979,0,1,2
1,MACARIO Luigi,1979,0,1,1
2,MADONIA Vincenzo,1979,1,1,1
3,MAFFIOLETTI Roberto,1979,0,1,3
4,MALAGODI Giovanni,1979,0,1,1
5,MANCINO Nicola,1979,0,1,2
6,MANENTE COMUNALE Peppino,1979,0,1,3
7,MARAVALLE Fabio,1979,0,1,2
8,MARCHETTI Aristide,1979,0,1,2
9,MARCHIO Michele,1979,0,1,1
10,MARCORA Giovanni,1979,1,1,4
11,MARGOTTO Cesare,1979,0,1,2
12,MARIOTTI Ilo,1979,1,1,1
13,MARSELLI Carlo,1979,0,1,2
14,MARTINAZZOLI Mino,1979,0,1,3
15,MARTINO Leopoldo Attilio,1979,0,1,2
16,MARTONI Anselmo,1979,0,1,1
17,MASCAGNI Andrea,1979,0,1,2
18,MASCIADRI Cornelio,1979,0,1,1
19,MAZZA Libero,1979,0,1,1
20,MAZZOLI Giacomo Samuele,1979,1,1,4
21,MELANDRI Leonardo,1979,0,1,1
22,MERZAGORA Cesare,1979,0,1,9
23,MERZARIO Modesto Gaetano,1979,0,1,3
24,MEZZAPESA Pietro,1979,0,1,2
25,MIANA Silvio,1979,0,1,1
26,MILANI Armelino,1979,0,1,1
27,MILANI Giorgio,1979,0,1,2
28,MINEO Ignazio,1979,0,1,1
29,MIRAGLIA Michele,1979,0,1,2
30,MIROGLIO Giuseppe,1979,0,1,2
31,MITROTTI Tommaso,1979,0,1,1
32,MITTERDORFER Karl,1979,0,1,2
33,MODICA Enzo,1979,0,1,3
34,MOLA Antonio,1979,0,1,2
35,MONACO Riccardo,1979,0,1,1
36,MONSELLATO Amleto,1979,0,1,1
37,MONTALBANO Giuseppe,1979,0,1,1
38,MONTALE Eugenio,1979,1,1,5
39,MORANDI Arrigo,1979,0,1,1
40,MORLINO Tommaso,1979,1,1,4
41,MURMURA Antonino,1979,0,1,4
0,NAPOLEONI Claudio,1979,0,1,1
1,NENNI Pietro,1979,1,1,4
2,NEPI Gualtiero,1979,0,1,1
3,NERI Emilio,1979,1,1,1
4,NOCI Maurizio,1979,0,1,1
5,NOVELLINI Enrico,1979,0,1,1
0,ORIANA Giuseppe,1979,0,1,1
1,ORLANDO Giulio Cesare,1979,0,1,4
2,OSSICINI Adriano,1979,0,1,4
3,OTTAVIANI Ezio,1979,0,1,2
0,PACINI Arturo,1979,0,1,3
1,PALA Pietro,1979,0,1,4
2,PANICO Pasquale,1979,0,1,1
3,PAPALIA Antonino,1979,0,1,1
4,PARRI Ferruccio,1979,1,1,8
5,PARRINO Francesco,1979,0,1,1
6,PASTI Nino,1979,0,1,2
7,PASTORINO Carlo,1979,0,1,3
8,PATRIARCA Francesco,1979,0,1,1
9,PAVAN Angelo,1979,0,1,1
10,PECCHIOLI Ugo,1979,0,1,3
11,PECORINO Biagio,1979,1,1,3
12,PEDINI Mario,1979,1,1,2
13,PERNA Edoardo Romano,1979,0,1,5
14,PETRILLI Giuseppe,1979,0,1,1
15,PETRONIO Giuseppe Lelio,1979,0,1,1
16,PIERALLI Piero,1979,0,1,2
17,PINNA Pietro,1979,0,1,3
18,PINTO Biagio,1979,0,1,4
19,PISANO' Giorgio,1979,0,1,3
20,PISTOLESE Pietro,1979,0,1,2
21,PITTELLA Domenico,1979,0,1,3
22,POLLASTRELLI Sergio,1979,0,1,2
23,POLLIDORO Carlo,1979,0,1,2
24,POZZO Cesare,1979,0,1,1
25,PROCACCI Giuliano,1979,0,1,1
0,QUARANTA Enrico,1979,0,1,1
0,RASTRELLI Antonio,1979,0,1,1
1,RAVAIOLI Carla,1979,0,1,1
2,RAVERA Camilla,1979,1,1,1
3,REBECCHINI Francesco,1979,0,1,3
4,RECUPERO Francesco,1979,1,1,1
5,RICCARDELLI Libero,1979,0,1,1
6,RICCI Cristoforo,1979,1,1,4
7,RIGGIO Antonino,1979,0,1,1
8,RIPAMONTI Camillo,1979,0,1,4
9,RIVA Dino,1979,0,1,2
10,ROCCAMONTE Giosi,1979,0,1,2
11,ROMANO' Angelo,1979,0,1,2
12,ROMEI Carlo,1979,0,1,2
13,ROMEO Antonio,1979,0,1,2
14,ROSA Vito,1979,0,1,4
15,ROSI Giorgio,1979,0,1,2
16,ROSSANDA Marina,1979,0,1,1
17,ROSSI Gian Pietro,1979,0,1,2
18,RUHL BONAZZOLA Ada Valeria,1979,0,1,4
19,RUMOR Mariano,1979,0,1,1
0,SALERNO Carmelo Francesco,1979,0,1,3
1,SALVATERRA Tarcisio,1979,0,1,2
2,SALVUCCI Pasquale,1979,1,1,2
3,SANTALCO Carmelo,1979,0,1,3
4,SANTONASTASO Giuseppe,1979,0,1,4
5,SAPORITO Learco,1979,1,1,1
6,SARAGAT Giuseppe,1979,1,1,4
7,SARTI Adolfo,1979,0,1,3
8,SASSONE Irmo,1979,0,1,2
9,SCAMARCIO Gaetano,1979,0,1,2
10,SCARDACCIONE Decio,1979,0,1,4
11,SCELBA Mario,1979,0,1,4
12,SCEVAROLLI Gino,1979,0,1,1
13,SCHIANO Pietro,1979,0,1,2
14,SCHIETROMA Dante,1979,0,1,5
15,SEGA Vittorio,1979,0,1,1
16,SEGNANA Remo,1979,0,1,4
17,SEGRETO Domenico,1979,0,1,4
18,SENESE Ignazio Vincenzo,1979,0,1,4
19,SESTITO Mario,1979,0,1,2
20,SICA Salvatore,1979,0,1,2
21,SIGNORELLO Nicola,1979,0,1,4
22,SIGNORI Silvano,1979,0,1,3
23,SMURRA Francesco,1979,1,1,4
24,SPADACCIA Gianfranco,1979,0,1,1
25,SPADOLINI Giovanni,1979,0,1,3
26,SPANO Roberto,1979,0,1,1
27,SPARANO Vincenzo,1979,1,1,2
28,SPEZIA Giovanni,1979,0,1,2
29,SPINELLI Francesco,1979,0,1,1
30,SPITELLA Giorgio,1979,0,1,2
31,SPOZIO Attilio,1979,1,1,1
32,STAMMATI Gaetano,1979,0,1,2
33,STANZANI GHEDINI Sergio,1979,0,1,1
34,STEFANI Dante,1979,0,1,1
0,TALAMONA Augusto,1979,1,1,3
1,TALASSI GIORGI Renata,1979,0,1,2
2,TAMBRONI ARMAROLI Rodolfo,1979,0,1,3
3,TANGA Alfonso,1979,0,1,4
4,TARABINI Eugenio,1979,0,1,2
5,TAVIANI Emilio Paolo,1979,0,1,2
6,TEDESCO TATO' Giglia,1979,0,1,4
7,TERRACINI Umberto,1979,0,1,8
8,TIRIOLO Elio,1979,1,1,3
9,TOLOMELLI Araldo,1979,0,1,2
10,TONUTTI Giuseppe,1979,0,1,2
11,TOROS Mario,1979,0,1,3
12,TRIGLIA Riccardo,1979,0,1,1
13,TROPEANO Luigi,1979,0,1,4
14,TRUZZI Ferdinando,1979,1,1,2
0,ULIANICH Boris,1979,0,1,1
1,URBANI Giovanni Battista,1979,0,1,3
0,VALENZA Pietro,1979,0,1,3
1,VALIANI Leo,1979,1,1,1
2,VALIANTE Mario,1979,0,1,2
3,VALORI Dario,1979,0,1,4
4,VECCHIETTI Tullio,1979,0,1,1
5,VENANZETTI Claudio,1979,0,1,3
6,VENANZI Mario,1979,0,1,4
7,VENTURI Giovanni,1979,0,1,4
8,VERNASCHI Vincenzo,1979,0,1,3
9,VETTORI Glicerio,1979,0,1,2
10,VIGNOLA Mario,1979,0,1,4
11,VINAY Tullio,1979,0,1,2
12,VINCELLI Sebastiano,1979,0,1,1
13,VISENTINI Bruno,1979,0,1,2
14,VITALE Antonio,1979,0,1,2
15,VITALE Giuseppe,1979,0,1,2
16,VITALONE Claudio,1979,0,1,1
0,ZAVATTINI Agostino,1979,0,1,3
1,ZICCARDI Angelo Raffaele,1979,0,1,3
2,ZITO Sisinio,1979,0,1,2
0,ABIS Lucio,1983,0,1,4
1,ACCILI Achille,1983,0,1,5
2,AGNELLI Susanna,1983,0,1,1
3,ALBERTI Antonio,1983,0,1,2
4,ALFANI Alfredo,1983,1,1,1
5,ALICI Francesco Onorato,1983,0,1,1
6,ALIVERTI Gianfranco,1983,0,1,1
7,ANDERLINI Luigi Silvestro,1983,0,1,4
8,ANDRIANI Antonio Silvano,1983,0,1,1
9,ANGELIN Gastone,1983,0,1,2
10,ANGELONI Alcide,1983,0,1,1
11,ANTONIAZZI Renzo,1983,0,1,2
12,ARGAN Giulio Carlo,1983,0,1,1
13,AVELLONE Giuseppe,1983,0,1,3
0,BAIARDI Ennio,1983,0,1,1
1,BALDI Carlo,1983,0,1,3
2,BARSACCHI Paolo,1983,1,1,2
3,BASTIANINI Attilio,1983,0,1,1
4,BATTELLO Nereo,1983,0,1,1
5,BAUSI Luciano,1983,0,1,3
6,BELLAFIORE Salvatore,1983,1,1,1
7,BELLAFIORE Vito,1983,0,1,1
8,BENEDETTI Gianfilippo,1983,0,1,3
9,BEORCHIA Claudio,1983,0,1,3
10,BERLANDA Enzo,1983,0,1,2
11,BERLINGUER Giovanni,1983,0,1,1
12,BERNASSOLA Angelo,1983,0,1,1
13,BIGLIA Cesare,1983,0,1,1
14,BIRARDI Mario,1983,1,1,1
15,BISAGLIA Antonio,1983,1,1,2
16,BISSO Lovrano,1983,0,1,1
17,BO Carlo,1983,1,1,1
18,BOBBIO Norberto,1983,1,1,1
19,BOGGIO Carlo,1983,0,1,3
20,BOLDRINI Arrigo,1983,0,1,3
21,BOLLINI Rodolfo Pietro,1983,0,1,4
22,BOMBARDIERI Vincenzo,1983,0,1,3
23,BOMPIANI Adriano,1983,0,1,3
24,BONAZZI Renzo,1983,0,1,3
25,BONIFACIO Francesco Paolo,1983,0,1,3
26,BOTTI Giuseppe,1983,1,1,1
27,BOZZELLO VEROLE Eugenio,1983,0,1,2
28,BRUGGER Peter,1983,1,1,5
29,BUFALINI Paolo,1983,0,1,6
30,BUFFONI Andrea,1983,0,1,1
31,BUTINI Ivo,1983,0,1,1
0,CALCATERRA Felice,1983,1,1,1
1,CALI' Antonio,1983,0,1,1
2,CALICE Giovanni,1983,0,1,2
3,CAMPUS Salvatore,1983,0,1,1
4,CANETTI Nedo,1983,0,1,3
5,CANNATA Giuseppe,1983,0,1,1
6,CARLI Guido,1983,0,1,1
7,CARMENO Pietro,1983,0,1,1
8,CAROLLO Vincenzo,1983,0,1,4
9,CARTA Gianuario,1983,0,1,1
10,CARTIA Quintino Antonio,1983,0,1,1
11,CASCIA Aroldo,1983,0,1,1
12,CASSOLA Roberto,1983,0,1,1
13,CASTELLI Angelo,1983,0,1,3
14,CASTIGLIONE Franco,1983,0,1,1
15,CAVALIERE Stefano,1983,0,1,1
16,CAVAZZUTI Filippo,1983,0,1,1
17,CECCATELLI Anna Gabriella,1983,0,1,1
18,CENGARLE Onorio,1983,0,1,5
19,CERAMI Giuseppe,1983,0,1,5
20,CHERI Mario,1983,1,1,1
21,CHIARANTE Giuseppe Antonio,1983,0,1,2
22,CHIAROMONTE Gerardo,1983,0,1,5
23,CIMINO Francesco,1983,0,1,1
24,CIOCE Cesarino Dante,1983,0,1,2
25,COCO Giovanni Silvestro,1983,0,1,3
26,CODAZZI Alessandra,1983,0,1,3
27,COLAJANNI Napoleone,1983,0,1,4
28,COLELLA Pietro,1983,0,1,5
29,COLOMBO Vittorino (l.),1983,0,1,3
30,COLOMBO Vittorino (v.),1983,0,1,3
31,COLOMBO SVEVO Maria Paola,1983,0,1,1
32,COMASTRI Giancarlo,1983,1,1,1
33,CONDORELLI Mario,1983,0,1,1
34,CONSOLI Vito,1983,0,1,1
35,CONTI PERSINI Gianfranco,1983,0,1,2
36,COSSIGA Francesco,1983,1,1,1
37,COSSUTTA Armando,1983,0,1,4
38,COSTA Mario,1983,1,1,4
39,COSTANZO Nicola,1983,1,1,1
40,COVATTA Luigi,1983,0,1,1
41,COVI Giorgio,1983,0,1,1
42,CROCETTA Salvatore,1983,0,1,1
43,CROLLALANZA Araldo,1983,1,1,8
44,CUMINETTI Sergio,1983,0,1,1
45,CURELLA Michele,1983,0,1,1
0,D'AGOSTINI Giulio,1983,0,1,2
1,DAMAGIO Saverio,1983,0,1,2
2,D'AMELIO Saverio,1983,0,1,2
3,DE CATALDO Francesco Antonio,1983,0,1,1
4,DE CINQUE Germano,1983,0,1,1
5,DE FILIPPO Eduardo,1983,1,1,2
6,DEGAN Costante,1983,0,1,1
7,DE GIUSEPPE Giorgio,1983,0,1,4
8,DEGOLA Giorgio,1983,0,1,3
9,DELLA BRIOTTA Libero,1983,1,1,2
10,DELLA PORTA Onio,1983,1,1,4
11,DEL NOCE Augusto,1983,1,1,1
12,DEL PRETE Antonio,1983,1,1,1
13,DE MARTINO Francesco,1983,0,1,1
14,DE PRISCO Gerardo,1983,1,1,1
15,DE SABBATA Giorgio,1983,0,1,3
16,DE TOFFOL Sandrino,1983,0,1,1
17,DE VITO Salverino,1983,0,1,5
18,DIANA Alfredo,1983,0,1,1
19,DI CORATO Riccardo,1983,0,1,1
20,DI LEMBO Osvaldo,1983,0,1,2
21,DI NICOLA Francesco,1983,0,1,3
22,DI STEFANO Corradino,1983,1,1,1
23,DONAT-CATTIN Carlo,1983,1,1,2
24,D'ONOFRIO Francesco,1983,0,1,1
0,ENRIQUES AGNOLETTI Enzo,1983,1,1,1
1,EVANGELISTI Franco,1983,0,1,1
0,FABBRI Fabio,1983,0,1,3
1,FABIANI Piero,1983,1,1,1
2,FALCUCCI Franca,1983,0,1,5
3,FALLUCCHI Severino,1983,0,1,2
4,FANFANI Amintore,1983,0,1,6
5,FANTI Guido,1983,0,1,1
6,FASSINO Giuseppe,1983,0,1,2
7,FELICETTI Nevio,1983,0,1,2
8,FERRARA Maurizio,1983,0,1,2
9,FERRARA Nicola,1983,0,1,2
10,FERRARA SALUTE Giovanni,1983,0,1,1
11,FERRARI-AGGRADI Mario,1983,0,1,2
12,FILETTI Cristoforo,1983,0,1,4
13,FIMOGNARI Giuseppe,1983,0,1,2
14,FINESTRA Aimone,1983,0,1,2
15,FINOCCHIARO Beniamino Antonino,1983,0,1,1
16,FIOCCHI Pietro,1983,0,1,1
17,FIORI Peppino,1983,0,1,2
18,FLAMIGNI Sergio,1983,0,1,2
19,FONTANA Elio,1983,0,1,1
20,FONTANARI Sergio,1983,0,1,2
21,FOSCHI Armando,1983,0,1,3
22,FOSSON Pietro,1983,0,1,3
23,FRACASSI Giuseppe,1983,1,1,4
24,FRANCO Francesco,1983,0,1,4
25,FRANZA Luigi,1983,0,1,1
26,FRASCA Salvatore,1983,0,1,1
0,GALDIERI Roberto,1983,1,1,1
1,GALLO Ignazio Marcello,1983,0,1,1
2,GARIBALDI Renato,1983,0,1,1
3,GENOVESE Luigi,1983,0,1,4
4,GHERBEZ Gabriella,1983,0,1,3
5,GIACCHE' Aldo,1983,0,1,1
6,GIACOMETTI Delio,1983,0,1,3
7,GIANGREGORIO Gioacchino,1983,0,1,1
8,GIANOTTI Lorenzo,1983,0,1,1
9,GIGLI Sergio,1983,1,1,1
10,GIOINO Antonio,1983,0,1,1
11,GIRARDI Graziano,1983,0,1,1
12,GIUGNI Gino,1983,0,1,1
13,GIURA LONGO Raffaele,1983,0,1,1
14,GIUST Bruno,1983,0,1,3
15,GIUSTINELLI Franco,1983,0,1,1
16,GOZZINI Mario,1983,0,1,3
17,GRADARI Piergiorgio,1983,0,1,1
18,GRANELLI Luigi,1983,0,1,2
19,GRASSI BERTAZZI Niccolo',1983,0,1,2
20,GRAZIANI Enrico Giuseppe,1983,1,1,2
21,GRECO Francesco,1983,0,1,1
22,GROSSI Vinci,1983,0,1,2
23,GUALTIERI Libero,1983,0,1,2
24,GUARASCIO Giuseppe Paolo,1983,0,1,1
25,GUSSO Giuliano,1983,1,1,3
0,IANNELLI Francesco,1983,1,1,3
1,IANNI Manlio,1983,0,1,1
2,IANNONE Giuseppe,1983,0,1,1
3,IMBRIACO Nicola,1983,0,1,1
0,JERVOLINO RUSSO Rosa,1983,0,1,2
0,KESSLER Bruno,1983,0,1,1
0,LAI Angelo,1983,1,1,2
1,LAPENTA Nicola,1983,1,1,3
2,LA RUSSA Antonino,1983,0,1,4
3,LA VALLE Raniero,1983,0,1,3
4,LEONE Giovanni,1983,0,1,5
5,LEOPIZZI Giacomo,1983,0,1,1
6,LIBERTINI Lucio,1983,0,1,2
7,LIPARI Nicolo',1983,0,1,1
8,LIPPI Alessandro,1983,1,1,1
9,LOI Giovanni Battista,1983,0,1,1
10,LOMBARDI Domenico Raffaello,1983,0,1,3
11,LOPRIENO Nicola,1983,0,1,1
12,LOTTI Angelo,1983,1,1,1
13,LOTTI Maurizio,1983,0,1,1
0,MACALUSO Emanuele,1983,0,1,3
1,MAFFIOLETTI Roberto,1983,0,1,4
2,MALAGODI Giovanni,1983,0,1,2
3,MANCINO Nicola,1983,0,1,3
4,MARAVALLE Fabio,1983,0,1,3
5,MARCHIO Michele,1983,0,1,2
6,MARGHERI Andrea,1983,0,1,1
7,MARGHERITI Riccardo,1983,0,1,1
8,MARINUCCI MARIANI Elena,1983,0,1,1
9,MARTINI Maria Eletta,1983,0,1,1
10,MARTORELLI Francesco,1983,0,1,1
11,MASCAGNI Andrea,1983,0,1,3
12,MASCARO Giuseppe,1983,0,1,1
13,MASCIADRI Cornelio,1983,0,1,2
14,MAZZOLA Francesco,1983,0,1,1
15,MELANDRI Leonardo,1983,0,1,2
16,MELOTTO Giovanni Battista,1983,0,1,1
17,MEOLI Delio,1983,0,1,1
18,MERIGGI Luigi,1983,0,1,1
19,MERZAGORA Cesare,1983,0,1,10
20,MEZZAPESA Pietro,1983,0,1,3
21,MIANA Silvio,1983,0,1,2
22,MILANI Armelino,1983,0,1,2
23,MILANI Eliseo,1983,0,1,1
24,MIROGLIO Giuseppe,1983,1,1,3
25,MITROTTI Tommaso,1983,0,1,2
26,MITTERDORFER Karl,1983,0,1,3
27,MOLTISANTI Marisa,1983,0,1,1
28,MONACO Riccardo,1983,0,1,2
29,MONDO Vincenzo,1983,0,1,1
30,MONSELLATO Amleto,1983,0,1,2
31,MONTALBANO Giuseppe,1983,0,1,2
32,MORANDI Arrigo,1983,0,1,2
33,MURATORE Antonio,1983,0,1,1
34,MURMURA Antonino,1983,0,1,5
0,NAPOLEONI Claudio,1983,0,1,2
1,NEPI Gualtiero,1983,0,1,2
2,NERI Emilio,1983,1,1,2
3,NESPOLO Carla Federica,1983,0,1,1
4,NICOLETTO Italo,1983,1,1,1
5,NOCI Maurizio,1983,1,1,2
6,NOVELLINI Enrico,1983,0,1,2
0,ONGARO BASAGLIA Franca,1983,0,1,1
1,ORCIARI Giuseppe,1983,0,1,1
2,ORIANA Giuseppe,1983,1,1,2
3,ORLANDO Giulio Cesare,1983,0,1,5
4,OSSICINI Adriano,1983,0,1,5
0,PACINI Arturo,1983,0,1,4
1,PADULA Pietro,1983,1,1,1
2,PAGANI Antonino,1983,0,1,1
3,PAGANI Maurizio,1983,0,1,1
4,PALUMBO Vincenzo,1983,0,1,3
5,PANIGAZZI Luigi,1983,0,1,1
6,PAPALIA Antonino,1983,1,1,2
7,PARRINO Francesco,1983,1,1,2
8,PASQUINI Alessio,1983,0,1,1
9,PASQUINO Gianfranco,1983,0,1,1
10,PASTORINO Carlo,1983,0,1,4
11,PATRIARCA Francesco,1983,0,1,2
12,PAVAN Angelo,1983,0,1,2
13,PECCHIOLI Ugo,1983,0,1,4
14,PERNA Edoardo Romano,1983,0,1,6
15,PERTINI Sandro,1983,1,1,2
16,PETRARA Onofrio,1983,0,1,1
17,PETRILLI Giuseppe,1983,0,1,2
18,PIERALLI Piero,1983,0,1,3
19,PINGITORE Luigi,1983,0,1,1
20,PINTO Biagio,1983,0,1,5
21,PINTO Michele,1983,0,1,1
22,PINTUS Francesco,1983,0,1,1
23,PIROLO Pietro,1983,1,1,1
24,PISANO' Giorgio,1983,0,1,4
25,PISTOLESE Pietro,1983,1,1,3
26,POLLASTRELLI Sergio,1983,0,1,3
27,POLLIDORO Carlo,1983,0,1,3
28,POLLINI Renato,1983,0,1,1
29,POSTAL Giorgio,1983,0,1,1
30,POZZO Cesare,1983,0,1,2
31,PRANDINI Giovanni,1983,0,1,1
32,PROCACCI Giuliano,1983,1,1,2
33,PUCCI Ernesto,1983,1,1,1
34,PUPPI Lionello,1983,1,1,1
0,QUARANTA Enrico,1983,1,1,2
0,RANALLI Giovanni,1983,0,1,1
1,RASIMELLI Ilvano,1983,0,1,1
2,RASTRELLI Antonio,1983,0,1,2
3,RAVERA Camilla,1983,0,1,2
4,REBECCHINI Francesco,1983,0,1,4
5,RICCI Raimondo,1983,0,1,1
6,RIGGIO Antonino,1983,0,1,2
7,RIVA Dino,1983,0,1,3
8,RIVA Massimo,1983,0,1,1
9,ROMEI Carlo,1983,1,1,3
10,ROMEI Roberto,1983,0,1,1
11,ROMUALDI Pino,1983,1,1,1
12,ROSSANDA Marina,1983,0,1,2
13,ROSSI Aride,1983,0,1,1
14,ROSSI Gian Pietro,1983,1,1,3
15,RUBBI Emilio,1983,0,1,1
16,RUFFILLI Roberto,1983,0,1,1
17,RUFFINO Gian Carlo,1983,0,1,2
18,RUMOR Mariano,1983,0,1,2
19,RUSSO Ferdinando,1983,0,1,1
0,SALERNO Carmelo Francesco,1983,1,1,4
1,SALVATO Ersilia,1983,0,1,1
2,SALVI Franco,1983,0,1,1
3,SANDULLI Aldo,1983,1,1,1
4,SANTALCO Carmelo,1983,0,1,4
5,SANTONASTASO Giuseppe,1983,0,1,5
6,SAPORITO Learco,1983,0,1,2
7,SARAGAT Giuseppe,1983,0,1,5
8,SCAMARCIO Gaetano,1983,0,1,3
9,SCARDACCIONE Decio,1983,0,1,5
10,SCEVAROLLI Gino,1983,0,1,2
11,SCHIETROMA Dante,1983,0,1,6
12,SCLAVI Renzo,1983,0,1,1
13,SCOPPOLA Pietro,1983,0,1,1
14,SEGA Vittorio,1983,0,1,2
15,SEGRETO Domenico,1983,0,1,5
16,SELLITTI Michele,1983,0,1,1
17,SIGNORELLI Ferdinando,1983,1,1,1
18,SIGNORELLO Nicola,1983,1,1,5
19,SIGNORI Silvano,1983,0,1,4
20,SIGNORINO Mario,1983,0,1,1
21,SPADOLINI Giovanni,1983,0,1,4
22,SPANO Ottavio,1983,0,1,1
23,SPANO Roberto,1983,0,1,2
24,SPITELLA Giorgio,1983,0,1,3
25,STEFANI Dante,1983,0,1,2
0,TAMBRONI ARMAROLI Rodolfo,1983,1,1,4
1,TANGA Alfonso,1983,0,1,5
2,TARABINI Eugenio,1983,0,1,3
3,TARAMELLI Antonio,1983,0,1,1
4,TAVIANI Emilio Paolo,1983,0,1,3
5,TEDESCO TATO' Giglia,1983,0,1,5
6,TERRACINI Umberto,1983,1,1,9
7,TOMELLERI Angelo,1983,1,1,1
8,TONUTTI Giuseppe,1983,0,1,3
9,TOROS Mario,1983,0,1,4
10,TORRI Giovanni,1983,0,1,1
11,TRIFOGLI Alfredo,1983,1,1,2
12,TRIGLIA Riccardo,1983,0,1,2
13,TROTTA Nicola,1983,0,1,1
0,ULIANICH Boris,1983,0,1,2
1,URBANI Giovanni Battista,1983,0,1,4
0,VALENZA Pietro,1983,0,1,4
1,VALIANI Leo,1983,0,1,2
2,VALITUTTI Salvatore,1983,0,1,2
3,VALORI Dario,1983,1,1,5
4,VASSALLI Giuliano,1983,0,1,1
5,VECCHI Claudio,1983,0,1,1
6,VECCHIETTI Tullio,1983,0,1,2
7,VELLA Bruno,1983,0,1,1
8,VENANZETTI Claudio,1983,0,1,4
9,VENTURI Giovanni,1983,0,1,5
10,VERNASCHI Vincenzo,1983,0,1,4
11,VETTORI Glicerio,1983,0,1,3
12,VIOLA Dino,1983,0,1,1
13,VISCONTI Roberto,1983,0,1,1
14,VITALE Giuseppe,1983,0,1,3
15,VITALONE Claudio,1983,0,1,2
